Name,LastSeen,FirstSeen,NetLastSeen,NetFirstSeen,IpAddress,MacAddress,IsOnline,SerialNumber,HardwareMACAddress,AirWatchID,MerakiID,BatteryLevel,SpaceInternalRemaining,SpaceInternalTotal,IsPosi2_6_0Installed,IsMACRandomizationDisableInstalled
BFG7028POS Android 13.0 10.70.28.117,10/7/2024 19:51,1/1/0001 12:00:00 AM,10/7/2024 20:35,3/13/2024 11:36,10.70.28.117,F402286D3638,TRUE,R52R80HBY0J,F402286D3638,22025,kd1abc4,100,45587,52889,FALSE,FALSE
BFG7028POS Android 13.0 10.70.28.116,10/5/2024 22:52,1/1/0001 12:00:00 AM,10/5/2024 22:56,3/13/2024 12:04,10.70.28.116,F40228DA03E9,FALSE,R52RC05CWKZ,F40228DA03E9,22026,k86ec5f,80,46357,52889,FALSE,FALSE
BFG7028POS Android 13.0 10.70.28.120,10/7/2024 20:04,1/1/0001 12:00:00 AM,10/7/2024 20:35,3/13/2024 12:04,10.70.28.120,F40228DA0459,TRUE,R52RC05D2AR,F40228DA0459,22028,k771f5b,100,45943,52889,FALSE,FALSE
BFG7028POS Android 13.0 10.70.28.110,10/7/2024 20:02,1/1/0001 12:00:00 AM,10/7/2024 20:35,3/13/2024 11:37,10.70.28.110,F4022865A8E1,TRUE,R52R70HWGKL,F4022865A8E1,22031,k05cb65,100,47135,52889,FALSE,FALSE
BFG7028POS Android 13.0 10.70.28.111,10/5/2024 18:23,1/1/0001 12:00:00 AM,10/5/2024 18:25,3/13/2024 16:50,10.70.28.111,F402286555C1,FALSE,R52R70HX8FE,F402286555C1,22033,k6bc743,15,45717,52889,FALSE,FALSE
BFG7028POS Android 13.0 10.70.28.114,10/7/2024 20:04,1/1/0001 12:00:00 AM,10/7/2024 20:35,3/13/2024 15:58,10.70.28.114,F40228DA03E1,TRUE,R52RC05D0VF,F40228DA03E1,22034,k8e01e7,100,45595,52889,FALSE,FALSE
BFG7028POS Android 13.0 10.70.28.115,10/7/2024 20:09,1/1/0001 12:00:00 AM,10/7/2024 20:35,3/21/2024 22:26,10.70.28.115,F40228DA0CC1,TRUE,R52RC01PRKB,F40228DA0CC1,22035,k2a8a2f,100,46714,52889,FALSE,FALSE
BFG7028POS Android 13.0 10.70.28.113,10/7/2024 20:21,1/1/0001 12:00:00 AM,10/7/2024 20:35,3/13/2024 16:46,10.70.28.113,F40228DA03F1,TRUE,R52RC05CZ9Z,F40228DA03F1,22036,k9fda97,100,46212,52889,FALSE,FALSE
BFG7047POS Android 13.0 10.70.47.117,10/7/2024 20:19,1/1/0001 12:00:00 AM,10/7/2024 20:35,3/13/2024 11:37,10.70.47.117,F402286D1F53,TRUE,R52R80H6QKH,F402286D1F53,22037,kcd129a,70,46845,52889,FALSE,FALSE
BFG7047POS Android 13.0 10.70.47.118,10/7/2024 20:22,1/1/0001 12:00:00 AM,10/7/2024 20:35,3/13/2024 12:01,10.70.47.118,F40228DA07AA,TRUE,R52RC01PWBA,F40228DA07AA,22038,k679b58,100,47247,52889,FALSE,FALSE
BFG7047POS Android 13.0 10.70.47.120,10/7/2024 19:48,1/1/0001 12:00:00 AM,10/7/2024 20:36,3/13/2024 11:37,10.70.47.120,F4022865C834,TRUE,R52R70HYLQY,F4022865C834,22039,kbeb18d,100,47147,52889,FALSE,FALSE
BFG7047POS Android 13.0 10.70.47.119,10/7/2024 20:18,1/1/0001 12:00:00 AM,10/7/2024 20:35,3/13/2024 11:46,10.70.47.119,F4022866752D,TRUE,R52R70FE41N,F4022866752D,22040,k04b9f1,100,46808,52889,FALSE,FALSE
BFG7047POS Android 13.0 10.70.47.121,10/7/2024 19:44,1/1/0001 12:00:00 AM,10/7/2024 20:35,3/13/2024 21:42,10.70.47.121,F4022884675C,TRUE,R52R80H8CCM,F4022884675C,22041,k0b1713,81,46894,52889,FALSE,FALSE
BFG7047POS Android 13.0 10.70.47.110,10/7/2024 20:03,1/1/0001 12:00:00 AM,10/7/2024 20:35,3/13/2024 19:47,10.70.47.110,F4022883508E,TRUE,R52R80FB81J,F4022883508E,22043,k24f34e,52,47157,52889,FALSE,FALSE
BFG7047POS Android 13.0 10.70.47.111,10/7/2024 19:39,1/1/0001 12:00:00 AM,10/7/2024 20:35,3/13/2024 11:37,10.70.47.111,F40228655608,TRUE,R52R70HVZVD,F40228655608,22044,kc3f806,100,47269,52889,FALSE,FALSE
BFG7047POS Android 13.0 10.70.47.112,10/7/2024 20:17,1/1/0001 12:00:00 AM,1/1/0001 12:00:00 AM,1/1/0001 12:00:00 AM,10.70.47.112,F4022865C803,FALSE,R52R70HYFTT,,22045,,100,46886,52889,FALSE,FALSE
BFG7047POS Android 13.0 10.70.47.113,10/7/2024 19:46,1/1/0001 12:00:00 AM,10/7/2024 20:36,3/13/2024 21:27,10.70.47.113,F402286D21E6,TRUE,R52R80H8XGN,F402286D21E6,22046,k5aa54e,93,47251,52889,FALSE,FALSE
BFG7047POS Android 13.0 10.70.47.114,10/7/2024 19:53,1/1/0001 12:00:00 AM,10/7/2024 20:35,3/14/2024 23:34,10.70.47.114,F4022882FD0A,TRUE,R52R80FAS6E,F4022882FD0A,22047,kae8462,58,46301,52889,FALSE,FALSE
BFG7047POS Android 13.0 10.70.47.115,10/7/2024 19:49,1/1/0001 12:00:00 AM,10/7/2024 20:36,3/13/2024 12:58,10.70.47.115,F40228DA0909,TRUE,R52RC01PWYB,F40228DA0909,22048,k95177b,100,46816,52889,FALSE,FALSE
BFG7061POS Android 13.0 10.70.61.114,2/26/2024 0:52,1/1/0001 12:00:00 AM,1/1/0001 12:00:00 AM,1/1/0001 12:00:00 AM,10.70.61.114,F40228867CE2,FALSE,R52R80G6CSV,,22049,,100,45562,52889,FALSE,FALSE
BFG7022POS Android 13.0 10.70.22.116,10/1/2024 19:07,1/1/0001 12:00:00 AM,10/7/2024 20:35,3/13/2024 15:46,10.70.22.116,F402286D2258,TRUE,R52R80H8T9E,F402286D2258,22061,k01d7e9,17,46817,52889,FALSE,FALSE
BFG7022POS Android 13.0 10.70.22.121,7/13/2024 22:59,1/1/0001 12:00:00 AM,1/1/0001 12:00:00 AM,1/1/0001 12:00:00 AM,10.70.22.121,F40228814E5D,FALSE,R52R80FBHGX,,22062,,8,46502,52889,FALSE,FALSE
BFG7022POS Android 13.0 10.70.22.112,10/7/2024 20:21,1/1/0001 12:00:00 AM,10/7/2024 20:35,3/13/2024 11:41,10.70.22.112,40E99B0245D7,TRUE,R52T607YWBN,40E99B0245D7,22063,k593f07,65,45825,52890,FALSE,FALSE
BFG7022POS Android 13.0 10.70.22.113,10/6/2024 1:29,1/1/0001 12:00:00 AM,10/6/2024 1:46,3/14/2024 11:11,10.70.22.113,40E99B0220CB,FALSE,R52T607XWEW,40E99B0220CB,22064,k9cc50c,97,46135,52890,FALSE,FALSE
BFG7022POS Android 13.0 10.70.22.119,10/7/2024 20:19,1/1/0001 12:00:00 AM,10/7/2024 20:35,3/29/2024 22:12,10.70.22.119,40E99B0221F4,TRUE,R52T607XJZN,40E99B0221F4,22065,kf8d4fd,100,45852,52890,FALSE,FALSE
BFG7022POS Android 13.0 10.70.22.118,10/7/2024 19:39,1/1/0001 12:00:00 AM,10/7/2024 20:35,3/29/2024 22:40,10.70.22.118,F40228DA0BD5,TRUE,R52RC01PXZN,F40228DA0BD5,22066,kf059f9,46,45502,52889,FALSE,FALSE
BFG7022POS Android 13.0 10.70.22.115,10/7/2024 19:45,1/1/0001 12:00:00 AM,10/7/2024 20:35,3/13/2024 11:36,10.70.22.115,40E99B024602,TRUE,R52T607Y8ZR,40E99B024602,22067,kec4056,8,44456,52890,FALSE,FALSE
BFG7022POS Android 13.0 10.70.22.120,10/7/2024 19:49,1/1/0001 12:00:00 AM,10/7/2024 20:35,3/13/2024 15:29,10.70.22.120,F40228FAF11C,TRUE,R52T607Y3HR,F40228FAF11C,22068,k246d33,64,45362,52890,FALSE,FALSE
BFG7027POS Android 13.0 10.70.27.116,10/7/2024 20:03,1/1/0001 12:00:00 AM,10/7/2024 20:35,3/13/2024 11:41,10.70.27.116,F40228867C7D,TRUE,R52R80HCAKP,F40228867C7D,22069,kaa62d8,55,46127,52889,FALSE,FALSE
BFG7027POS Android 13.0 10.70.27.114,10/7/2024 19:31,1/1/0001 12:00:00 AM,10/7/2024 20:36,3/13/2024 11:36,10.70.27.114,F402286D3AFB,TRUE,R52R80HBP1V,F402286D3AFB,22070,k747f7f,100,45564,52889,FALSE,FALSE
BFG7027POS Android 13.0 10.70.27.115,10/7/2024 19:39,1/1/0001 12:00:00 AM,10/7/2024 20:35,3/13/2024 12:03,10.70.27.115,F4022881505C,TRUE,R52R80FAPSM,F4022881505C,22071,k8cdac7,100,45492,52889,FALSE,FALSE
BFG7027POS Android 13.0 10.70.27.120,10/7/2024 19:42,1/1/0001 12:00:00 AM,1/1/0001 12:00:00 AM,1/1/0001 12:00:00 AM,10.70.27.120,F402286D20E2,FALSE,R52R80H8YLT,,22073,,99,47167,52889,FALSE,FALSE
BFG7027POS Android 13.0 10.70.27.121,10/7/2024 19:41,1/1/0001 12:00:00 AM,10/7/2024 20:35,3/18/2024 20:40,10.70.27.121,F40228834692,TRUE,R52R80F9ZHX,F40228834692,22074,kbe97ef,100,46907,52889,FALSE,FALSE
BFG7027POS Android 13.0 10.70.27.119,10/7/2024 20:15,1/1/0001 12:00:00 AM,10/7/2024 20:36,3/13/2024 11:55,10.70.27.119,F40228656814,TRUE,R52R70HVZXM,F40228656814,22075,kb2e9d3,100,47194,52889,FALSE,FALSE
BFG7022POS Android 13.0 10.70.22.114,7/17/2024 11:19,1/1/0001 12:00:00 AM,1/1/0001 12:00:00 AM,1/1/0001 12:00:00 AM,10.70.22.114,40E99B011B7F,FALSE,R52T607YSHV,,22076,,6,45254,52890,FALSE,FALSE
BFG7022POS Android 13.0 10.70.22.117,10/7/2024 20:09,1/1/0001 12:00:00 AM,10/7/2024 20:35,3/13/2024 11:36,10.70.22.117,F402286D20F0,TRUE,R52R80H8XCD,F402286D20F0,22077,kd4f250,100,45710,52889,FALSE,FALSE
BFG7022POS Android 13.0 10.70.22.110,10/7/2024 20:18,1/1/0001 12:00:00 AM,10/7/2024 20:35,3/13/2024 11:36,10.70.22.110,F40228FAF18A,TRUE,R52T607XLXP,F40228FAF18A,22078,kbf1b1f,100,45451,52890,FALSE,FALSE
BFG7022POS Android 13.0 10.70.22.111,10/6/2024 13:22,1/1/0001 12:00:00 AM,10/6/2024 13:47,3/30/2024 23:03,10.70.22.111,F402288468C2,FALSE,R52R80H5V4B,F402288468C2,22079,k1fb1af,5,46980,52889,FALSE,FALSE
BFG7027POS Android 13.0 10.70.27.118,10/7/2024 20:14,1/1/0001 12:00:00 AM,10/7/2024 20:35,3/13/2024 11:36,10.70.27.118,F402286626DB,TRUE,R52R70HX03B,F402286626DB,22080,kc6a1c6,100,45733,52889,FALSE,FALSE
BFG7027POS Android 13.0 10.70.27.117,10/7/2024 20:16,1/1/0001 12:00:00 AM,10/7/2024 20:36,3/13/2024 11:36,10.70.27.117,F402286568A4,TRUE,R52R70HWN3M,F402286568A4,22081,k8c64ad,100,47108,52889,FALSE,FALSE
BFG7027POS Android 13.0 10.70.27.113,10/7/2024 19:42,1/1/0001 12:00:00 AM,10/7/2024 20:35,3/13/2024 11:36,10.70.27.113,F40228835046,TRUE,R52R80FA9HZ,F40228835046,22083,ka68e6f,85,45490,52889,FALSE,FALSE
BFG7027POS Android 13.0 10.70.27.110,10/7/2024 20:00,1/1/0001 12:00:00 AM,10/7/2024 20:35,3/13/2024 12:03,10.70.27.110,F402284C4815,TRUE,R52R80DQB0K,F402284C4815,22084,kd89a1d,13,46881,52889,FALSE,FALSE
BFG7027POS Android 13.0 10.70.27.111,10/7/2024 20:00,1/1/0001 12:00:00 AM,10/7/2024 20:36,3/13/2024 12:00,10.70.27.111,F402286558BE,TRUE,R52R70HX7ZJ,F402286558BE,22085,ke5c43e,100,46678,52889,FALSE,FALSE
BFG7027POS Android 13.0 10.70.27.112,10/7/2024 20:12,1/1/0001 12:00:00 AM,10/7/2024 20:36,3/13/2024 11:57,10.70.27.112,F4022865FBCD,TRUE,R52R70HVYKK,F4022865FBCD,22086,kd64e6d,100,46823,52889,FALSE,FALSE
BFG8106POS Android 13.0 10.100.49.110,10/7/2024 20:15,1/1/0001 12:00:00 AM,10/7/2024 20:35,3/13/2024 11:35,10.100.49.110,F402288674D8,TRUE,R52R80HBXCR,F402288674D8,22087,k081cef,99,46926,52889,FALSE,FALSE
BFG8106POS Android 13.0 10.100.49.111,10/7/2024 19:34,1/1/0001 12:00:00 AM,10/7/2024 20:35,3/13/2024 11:35,10.100.49.111,F40228DA0D14,TRUE,R52RC01Q27H,F40228DA0D14,22088,k6d6b71,100,45268,52889,FALSE,FALSE
BFG8106POS Android 13.0 10.100.49.112,10/7/2024 20:08,1/1/0001 12:00:00 AM,10/7/2024 20:35,3/13/2024 11:37,10.100.49.112,F40228DA03CD,TRUE,R52RC05CZ5T,F40228DA03CD,22089,ka12c63,100,45621,52889,FALSE,FALSE
BFG8102POS Android 13.0 10.81.2.119,10/7/2024 20:06,1/1/0001 12:00:00 AM,10/7/2024 20:35,3/13/2024 11:37,10.81.2.119,40E99B189009,TRUE,R52T903SVWA,40E99B189009,22090,k14ee10,100,106313,113905,FALSE,FALSE
BFG8102POS Android 13.0 10.81.2.120,10/7/2024 20:14,1/1/0001 12:00:00 AM,10/7/2024 20:35,3/13/2024 11:50,10.81.2.120,F402288351DB,TRUE,R52R80G5JGJ,F402288351DB,22092,k6ff2fe,100,46084,52889,FALSE,FALSE
BFG8102POS Android 13.0 10.81.2.117,10/7/2024 19:53,1/1/0001 12:00:00 AM,10/7/2024 20:35,3/13/2024 11:37,10.81.2.117,F40228DA0471,TRUE,R52RC05CT3A,F40228DA0471,22093,k5c4403,70,47022,52889,FALSE,FALSE
BFG8102POS Android 13.0 10.81.2.116,10/7/2024 19:47,1/1/0001 12:00:00 AM,9/12/2024 9:05,3/13/2024 11:36,10.81.2.116,F402286D38AA,FALSE,R52R80H800X,F402286D38AA,22094,kd057c0,100,45935,52889,FALSE,FALSE
BFG8102POS Android 13.0 10.81.2.118,10/7/2024 20:14,1/1/0001 12:00:00 AM,10/7/2024 20:35,3/13/2024 11:38,10.81.2.118,F402286D21A5,TRUE,R52R80H86XJ,F402286D21A5,22095,k9ff3e0,100,46674,52889,FALSE,FALSE
BFG8102POS Android 13.0 10.81.2.115,10/6/2024 23:20,1/1/0001 12:00:00 AM,1/1/0001 12:00:00 AM,1/1/0001 12:00:00 AM,10.81.2.115,F402286D3844,FALSE,R52R80H8A6M,,22096,,86,47294,52889,FALSE,FALSE
BFG8102POS Android 13.0 10.81.2.114,10/7/2024 20:02,1/1/0001 12:00:00 AM,10/7/2024 20:35,3/14/2024 23:51,10.81.2.114,40E99B18B593,TRUE,R52T903SJHX,40E99B18B593,22097,k1dd50b,100,106324,113905,FALSE,FALSE
BFG7502POS Android 13.0 10.75.2.112,10/7/2024 19:46,1/1/0001 12:00:00 AM,10/7/2024 20:34,3/13/2024 11:37,10.75.2.112,F402286539AD,TRUE,R52R70JCVHB,F402286539AD,22098,k4ba221,85,45546,52889,FALSE,FALSE
BFG8102POS Android 13.0 10.81.2.113,10/7/2024 20:07,1/1/0001 12:00:00 AM,10/7/2024 20:34,3/13/2024 11:36,10.81.2.113,F40228867CF8,TRUE,R52R80HBVVY,F40228867CF8,22099,k63e95d,100,47018,52889,FALSE,FALSE
BFG7502POS Android 13.0 10.75.2.110,10/7/2024 19:55,1/1/0001 12:00:00 AM,10/7/2024 20:34,3/13/2024 16:32,10.75.2.110,F40228814C81,TRUE,R52R80G5PRF,F40228814C81,22100,ke7ee15,44,45623,52889,FALSE,FALSE
BFG7502POS Android 13.0 10.75.2.120,10/7/2024 20:03,1/1/0001 12:00:00 AM,10/7/2024 20:34,3/13/2024 13:08,10.75.2.120,F40228834233,TRUE,R52R80FBA7J,F40228834233,22102,k74fdfe,85,47118,52889,FALSE,FALSE
BFG7502POS Android 13.0 10.75.2.119,10/7/2024 19:51,1/1/0001 12:00:00 AM,10/7/2024 20:34,3/13/2024 14:08,10.75.2.119,F40228D9A7F3,TRUE,R52RC05D6GV,F40228D9A7F3,22103,k7fdb67,100,46913,52889,FALSE,FALSE
BFG7502POS Android 13.0 10.75.2.118,10/7/2024 19:46,1/1/0001 12:00:00 AM,10/7/2024 20:34,3/13/2024 11:37,10.75.2.118,F40228D9A539,TRUE,R52RC05D45L,F40228D9A539,22104,k8d0327,49,46994,52889,FALSE,FALSE
BFG8102POS Android 13.0 10.81.2.111,10/7/2024 20:21,1/1/0001 12:00:00 AM,10/7/2024 20:35,3/13/2024 11:37,10.81.2.111,F40228B8E05E,TRUE,R52RC05D3EX,F40228B8E05E,22105,kf2042b,100,46107,52889,FALSE,FALSE
BFG8102POS Android 13.0 10.81.2.110,10/7/2024 20:00,1/1/0001 12:00:00 AM,9/22/2024 17:28,3/13/2024 11:37,10.81.2.110,F402288343CD,FALSE,R52R80G6BYK,F402288343CD,22106,k5b6120,100,45564,52889,FALSE,FALSE
BFG7502POS Android 13.0 10.75.2.121,10/7/2024 19:55,1/1/0001 12:00:00 AM,10/7/2024 20:34,3/13/2024 11:37,10.75.2.121,F4022883445F,TRUE,R52R80G5VZD,F4022883445F,22107,k0b1faa,7,46025,52889,FALSE,FALSE
BFG8106POS Android 13.0 10.100.49.114,10/5/2024 20:18,1/1/0001 12:00:00 AM,10/5/2024 20:57,3/13/2024 11:37,10.100.49.114,F40228DA03FC,FALSE,R52RC05D0CL,F40228DA03FC,22108,k525c44,100,45300,52889,FALSE,FALSE
BFG8106POS Android 13.0 10.100.49.115,10/6/2024 3:38,1/1/0001 12:00:00 AM,10/6/2024 3:39,3/13/2024 11:38,10.100.49.115,F40228867B57,FALSE,R52R80HBRWN,F40228867B57,22109,kcc7c94,75,45525,52889,FALSE,FALSE
BFG8106POS Android 13.0 10.100.49.113,10/7/2024 19:56,1/1/0001 12:00:00 AM,10/7/2024 20:35,3/15/2024 21:20,10.100.49.113,F40228DA049B,TRUE,R52RC05CZTD,F40228DA049B,22110,k7fb4ac,100,45480,52889,FALSE,FALSE
BFG8102POS Android 13.0 10.81.2.112,10/7/2024 19:39,1/1/0001 12:00:00 AM,10/7/2024 20:35,3/13/2024 11:36,10.81.2.112,F402286D3AD7,TRUE,R52R80H7YZV,F402286D3AD7,22111,k5b52fb,100,45640,52889,FALSE,FALSE
BFG7502POS Android 13.0 10.75.2.114,10/7/2024 19:46,1/1/0001 12:00:00 AM,10/7/2024 20:34,3/13/2024 11:37,10.75.2.114,40E99B18901B,TRUE,R52T903RT1J,40E99B18901B,22112,k870e0e,100,107628,113905,FALSE,FALSE
BFG7502POS Android 13.0 10.75.2.116,10/7/2024 20:01,1/1/0001 12:00:00 AM,10/7/2024 20:34,3/13/2024 11:37,10.75.2.116,F40228814E2D,TRUE,R52R80G5LNJ,F40228814E2D,22114,k36bd70,65,47125,52889,FALSE,FALSE
BFG7502POS Android 13.0 10.75.2.117,10/7/2024 20:15,1/1/0001 12:00:00 AM,10/7/2024 20:34,3/15/2024 21:06,10.75.2.117,F40228DA0BA6,TRUE,R52RC01PYDK,F40228DA0BA6,22115,k0762c7,100,46699,52889,FALSE,FALSE
BFG7502POS Android 13.0 10.75.2.115,10/7/2024 20:07,1/1/0001 12:00:00 AM,10/7/2024 20:34,3/13/2024 11:37,10.75.2.115,F4022882FE57,TRUE,R52R80H5CGR,F4022882FE57,22116,k1ff665,100,47229,52889,FALSE,FALSE
BFG7701POS Android 13.0 10.100.77.119,10/7/2024 19:56,1/1/0001 12:00:00 AM,10/7/2024 20:34,3/13/2024 11:37,10.100.77.119,F40228D9A4E1,TRUE,R52RC05D60A,F40228D9A4E1,22126,k0764aa,100,45857,52889,FALSE,FALSE
BFG7701POS Android 13.0 10.100.77.113,10/7/2024 20:16,1/1/0001 12:00:00 AM,10/7/2024 20:34,3/13/2024 11:36,10.100.77.113,F402286D3832,TRUE,R52R80HBXLW,F402286D3832,22128,kc581e6,98,45976,52889,FALSE,FALSE
BFG7701POS Android 13.0 10.100.77.111,10/6/2024 22:10,1/1/0001 12:00:00 AM,10/6/2024 22:30,3/13/2024 11:37,10.100.77.111,F4022865AA64,FALSE,R52R70HW52P,F4022865AA64,22130,k3edeef,62,45592,52889,FALSE,FALSE
BFG7701POS Android 13.0 10.100.77.121,10/6/2024 21:50,1/1/0001 12:00:00 AM,10/6/2024 22:06,3/13/2024 15:10,10.100.77.121,F40228D9A7FB,FALSE,R52RC05CV3V,F40228D9A7FB,22131,k7736df,100,45655,52889,FALSE,FALSE
BFG7701POS Android 13.0 10.100.77.112,10/7/2024 20:07,1/1/0001 12:00:00 AM,10/7/2024 20:34,3/13/2024 11:36,10.100.77.112,F40228DA0204,TRUE,R52RC05CX5J,F40228DA0204,22136,kfb8d29,100,46242,52889,FALSE,FALSE
BFG7701POS Android 13.0 10.100.77.114,10/7/2024 19:42,1/1/0001 12:00:00 AM,10/7/2024 20:34,3/13/2024 11:37,10.100.77.114,F40228FB35D6,TRUE,R52T50ACSYN,F40228FB35D6,22137,k121286,82,46624,52889,FALSE,FALSE
BFG7701POS Android 13.0 10.100.77.116,10/7/2024 20:18,1/1/0001 12:00:00 AM,10/7/2024 20:34,3/13/2024 12:06,10.100.77.116,F4022882FBAC,TRUE,R52R80H647L,F4022882FBAC,22138,kd12078,74,46928,52889,FALSE,FALSE
BFG7701POS Android 13.0 10.100.77.118,10/7/2024 20:14,1/1/0001 12:00:00 AM,10/7/2024 20:34,3/13/2024 11:37,10.100.77.118,F402286D3AA7,TRUE,R52R80H7VKM,F402286D3AA7,22139,kef4f1c,74,45676,52889,FALSE,FALSE
BFG7701POS Android 13.0 10.100.77.120,10/7/2024 19:49,1/1/0001 12:00:00 AM,10/7/2024 20:34,3/13/2024 11:58,10.100.77.120,F40228FB42C7,TRUE,R52T508VJKK,F40228FB42C7,22140,kb96b42,100,46661,52889,FALSE,FALSE
BFG8611POS Android 13.0 10.86.11.118,10/7/2024 20:21,1/1/0001 12:00:00 AM,10/7/2024 20:36,4/5/2024 16:41,10.86.11.118,40E99B024544,TRUE,R52T607YB9T,40E99B024544,22141,k072240,75,44392,52890,FALSE,FALSE
BFG8611POS Android 13.0 10.86.11.120,9/25/2024 23:07,1/1/0001 12:00:00 AM,9/25/2024 23:08,3/13/2024 11:37,10.86.11.120,F40228FAEF44,FALSE,R52T607Y4RK,F40228FAEF44,22142,k744c6b,8,44111,52890,FALSE,FALSE
BFG8611POS Android 13.0 10.86.11.119,10/7/2024 20:00,1/1/0001 12:00:00 AM,10/7/2024 20:36,3/13/2024 11:37,10.86.11.119,F40228FAEE71,TRUE,R52T607WSJZ,F40228FAEE71,22143,k9a8b4c,100,44141,52890,FALSE,FALSE
BFG8611POS Android 13.0 10.86.11.110,10/7/2024 19:36,1/1/0001 12:00:00 AM,10/7/2024 20:36,3/13/2024 12:12,10.86.11.110,F402288678D3,TRUE,R52R80HC04Y,F402288678D3,22145,k2fb575,99,45848,52889,FALSE,FALSE
BFG8611POS Android 13.0 10.86.11.117,10/7/2024 19:42,1/1/0001 12:00:00 AM,10/7/2024 20:35,3/13/2024 11:46,10.86.11.117,40E99B02220E,TRUE,R52T607X93H,40E99B02220E,22146,k21a0f1,100,44313,52890,FALSE,FALSE
BFG8611POS Android 13.0 10.86.11.111,10/7/2024 20:13,1/1/0001 12:00:00 AM,10/7/2024 20:36,3/13/2024 11:37,10.86.11.111,F40228DA077E,TRUE,R52RC01PVLJ,F40228DA077E,22147,kf8a66d,52,45721,52889,FALSE,FALSE
BFG8611POS Android 13.0 10.86.11.112,10/6/2024 0:51,1/1/0001 12:00:00 AM,10/6/2024 1:07,3/13/2024 12:07,10.86.11.112,F40228FB72DD,FALSE,R52T50AB8CN,F40228FB72DD,22148,kd0cbd1,100,46770,52889,FALSE,FALSE
BFG8611POS Android 13.0 10.86.11.113,10/7/2024 20:16,1/1/0001 12:00:00 AM,10/7/2024 20:36,3/13/2024 11:58,10.86.11.113,F40228DA0B99,TRUE,R52RC01PWLD,F40228DA0B99,22149,k7ab2ea,100,45569,52889,FALSE,FALSE
BFG8611POS Android 13.0 10.86.11.116,8/17/2024 6:28,1/1/0001 12:00:00 AM,1/1/0001 12:00:00 AM,1/1/0001 12:00:00 AM,10.86.11.116,F4022882FE94,FALSE,R52R80H6CKR,,22150,,7,45348,52889,FALSE,FALSE
BFG8611POS Android 13.0 10.86.11.115,7/11/2024 18:44,1/1/0001 12:00:00 AM,1/1/0001 12:00:00 AM,1/1/0001 12:00:00 AM,10.86.11.115,F40228D9A801,FALSE,R52RC05CSLB,,22151,,100,46357,52889,FALSE,FALSE
BFG8611POS Android 13.0 10.86.11.114,10/7/2024 20:18,1/1/0001 12:00:00 AM,1/1/0001 12:00:00 AM,1/1/0001 12:00:00 AM,10.86.11.114,F40228DA0C39,FALSE,R52RC01PVCX,,22152,,33,46498,52889,FALSE,FALSE
BFG9601POS Android 13.0 10.96.1.117,10/7/2024 20:01,1/1/0001 12:00:00 AM,10/7/2024 20:33,3/13/2024 12:00,10.96.1.117,F40228FB1285,TRUE,R52T50AC0KH,F40228FB1285,22153,kaad704,100,46016,52889,FALSE,FALSE
BFG9601POS Android 13.0 10.96.1.110,10/7/2024 19:23,1/1/0001 12:00:00 AM,10/7/2024 20:33,3/13/2024 11:37,10.96.1.110,F402286D3820,TRUE,R52R80H7X1Z,F402286D3820,22155,k5661f8,89,45801,52889,FALSE,FALSE
BFG9601POS Android 13.0 10.96.1.114,10/7/2024 20:04,1/1/0001 12:00:00 AM,10/7/2024 20:33,3/13/2024 11:38,10.96.1.114,F40228D9A815,TRUE,R52RC05CWVA,F40228D9A815,22157,kd78d84,31,45884,52889,FALSE,FALSE
BFG9601POS Android 13.0 10.96.1.116,10/7/2024 20:13,1/1/0001 12:00:00 AM,10/7/2024 20:34,3/13/2024 20:14,10.96.1.116,F402286D2229,TRUE,R52R80H7NSL,F402286D2229,22158,k74d7b9,2,45821,52889,FALSE,FALSE
BFG9601POS Android 13.0 10.96.1.120,10/7/2024 19:28,1/1/0001 12:00:00 AM,10/7/2024 20:33,3/13/2024 12:03,10.96.1.120,F402288466E8,TRUE,R52R80HB2VA,F402288466E8,22160,k282d6d,100,45464,52889,FALSE,FALSE
BFG7850POS Android 13.0 10.78.50.119,10/7/2024 20:06,1/1/0001 12:00:00 AM,10/7/2024 20:34,3/13/2024 12:05,10.78.50.119,F40228FB1278,TRUE,R52T50AE74D,F40228FB1278,22161,kdfacde,20,46934,52889,FALSE,FALSE
BFG9601POS Android 13.0 10.96.1.115,10/4/2024 19:34,1/1/0001 12:00:00 AM,10/4/2024 20:10,3/13/2024 16:42,10.96.1.115,F40228DA03A1,FALSE,R52RC05D0TM,F40228DA03A1,22162,k087190,1,45970,52889,FALSE,FALSE
BFG7850POS Android 13.0 10.78.50.117,10/7/2024 20:13,1/1/0001 12:00:00 AM,10/7/2024 20:34,3/22/2024 21:30,10.78.50.117,F40228DA042C,TRUE,R52RC05CRQF,F40228DA042C,22163,k0669d7,100,45793,52889,FALSE,FALSE
BFG9601POS Android 13.0 10.96.1.111,10/7/2024 20:19,1/1/0001 12:00:00 AM,10/7/2024 20:33,3/13/2024 16:07,10.96.1.111,F4022865B630,TRUE,R52R70HWKXD,F4022865B630,22164,k90fadc,100,45812,52889,FALSE,FALSE
BFG9601POS Android 13.0 10.96.1.113,10/7/2024 20:04,1/1/0001 12:00:00 AM,10/7/2024 20:33,3/14/2024 4:14,10.96.1.113,F40228FB432A,TRUE,R52T50ACDJE,F40228FB432A,22165,kc40a34,36,47087,52889,FALSE,FALSE
